tid,vid,tname,vname,otid,ovid,otname,ovname
68000050,020,桃園市蘆竹區,錦中里,10003050,020,桃園縣蘆竹市,錦中里
68000050,021,桃園市蘆竹區,富竹里,10003050,021,桃園縣蘆竹市,富竹里
68000050,022,桃園市蘆竹區,上竹里,10003050,022,桃園縣蘆竹市,上竹里
68000050,023,桃園市蘆竹區,宏竹里,10003050,023,桃園縣蘆竹市,宏竹里
68000050,024,桃園市蘆竹區,瓦窯里,10003050,024,桃園縣蘆竹市,瓦窯里
68000050,025,桃園市蘆竹區,營盤里,10003050,025,桃園縣蘆竹市,營盤里
68000050,026,桃園市蘆竹區,羊稠里,10003050,026,桃園縣蘆竹市,羊稠里
68000050,027,桃園市蘆竹區,順興里,10003050,027,桃園縣蘆竹市,順興里
68000050,028,桃園市蘆竹區,福昌里,10003050,028,桃園縣蘆竹市,福昌里
68000050,029,桃園市蘆竹區,福興里,10003050,029,桃園縣蘆竹市,福興里
68000050,030,桃園市蘆竹區,蘆興里,10003050,030,桃園縣蘆竹市,蘆興里
68000050,031,桃園市蘆竹區,長壽里,10003050,031,桃園縣蘆竹市,長壽里
68000050,032,桃園市蘆竹區,吉祥里,10003050,032,桃園縣蘆竹市,吉祥里
68000050,033,桃園市蘆竹區,中山里,10003050,033,桃園縣蘆竹市,中山里
68000050,034,桃園市蘆竹區,福祿里,10003050,034,桃園縣蘆竹市,福祿里
68000050,035,桃園市蘆竹區,興榮里,10003050,035,桃園縣蘆竹市,興榮里
68000050,036,桃園市蘆竹區,中興里,10003050,036,桃園縣蘆竹市,中興里
68000050,037,桃園市蘆竹區,上興里,10003050,037,桃園縣蘆竹市,上興里
68000050,038,桃園市蘆竹區,營福里,10003050,038,桃園縣蘆竹市,營福里
68000060,001,桃園市大園區,大園里,10003060,001,桃園縣大園鄉,大園村
68000060,002,桃園市大園區,田心里,10003060,002,桃園縣大園鄉,田心村
68000060,003,桃園市大園區,溪海里,10003060,003,桃園縣大園鄉,溪海村
68000060,004,桃園市大園區,和平里,10003060,004,桃園縣大園鄉,和平村
68000060,005,桃園市大園區,橫峰里,10003060,005,桃園縣大園鄉,橫峰村
68000060,006,桃園市大園區,五權里,10003060,006,桃園縣大園鄉,五權村
68000060,007,桃園市大園區,埔心里,10003060,007,桃園縣大園鄉,埔心村
68000060,008,桃園市大園區,大海里,10003060,008,桃園縣大園鄉,大海村
68000060,010,桃園市大園區,三石里,10003060,010,桃園縣大園鄉,三石村
68000060,011,桃園市大園區,菓林里,10003060,011,桃園縣大園鄉,菓林村
68000060,012,桃園市大園區,竹圍里,10003060,012,桃園縣大園鄉,竹圍村
68000060,013,桃園市大園區,海口里,10003060,013,桃園縣大園鄉,海口村
68000060,014,桃園市大園區,沙崙里,10003060,014,桃園縣大園鄉,沙崙村
68000060,015,桃園市大園區,後厝里,10003060,015,桃園縣大園鄉,後厝村
68000060,016,桃園市大園區,圳頭里,10003060,016,桃園縣大園鄉,圳頭村
68000060,017,桃園市大園區,內海里,10003060,017,桃園縣大園鄉,內海村
68000060,018,桃園市大園區,北港里,10003060,018,桃園縣大園鄉,北港村
68000060,019,桃園市大園區,南港里,10003060,019,桃園縣大園鄉,南港村
68000070,001,桃園市龜山區,楓樹里,10003070,001,桃園縣龜山鄉,楓樹村
68000070,002,桃園市龜山區,龜山里,10003070,002,桃園縣龜山鄉,龜山村
68000070,003,桃園市龜山區,兔坑里,10003070,003,桃園縣龜山鄉,兔坑村
68000070,004,桃園市龜山區,大同里,10003070,004,桃園縣龜山鄉,大同村
68000070,005,桃園市龜山區,山福里,10003070,005,桃園縣龜山鄉,山福村
68000070,006,桃園市龜山區,山頂里,10003070,006,桃園縣龜山鄉,山頂村
68000070,007,桃園市龜山區,陸光里,10003070,007,桃園縣龜山鄉,陸光村
68000070,008,桃園市龜山區,精忠里,10003070,008,桃園縣龜山鄉,精忠村
68000070,009,桃園市龜山區,公西里,10003070,009,桃園縣龜山鄉,公西村
68000070,010,桃園市龜山區,樂善里,10003070,010,桃園縣龜山鄉,樂善村
68000070,011,桃園市龜山區,南上里,10003070,011,桃園縣龜山鄉,南上村
68000070,012,桃園市龜山區,大坑里,10003070,012,桃園縣龜山鄉,大坑村
68000070,013,桃園市龜山區,中興里,10003070,013,桃園縣龜山鄉,中興村
68000070,014,桃園市龜山區,山德里,10003070,014,桃園縣龜山鄉,山德村
68000070,015,桃園市龜山區,新路里,10003070,015,桃園縣龜山鄉,新路村
68000070,016,桃園市龜山區,嶺頂里,10003070,016,桃園縣龜山鄉,嶺頂村
68000070,017,桃園市龜山區,龍壽里,10003070,017,桃園縣龜山鄉,龍壽村
68000070,018,桃園市龜山區,舊路里,10003070,018,桃園縣龜山鄉,舊路村
68000070,019,桃園市龜山區,大崗里,10003070,019,桃園縣龜山鄉,大崗村
68000070,020,桃園市龜山區,文化里,10003070,020,桃園縣龜山鄉,文化村
68000070,021,桃園市龜山區,南美里,10003070,021,桃園縣龜山鄉,南美村
68000070,022,桃園市龜山區,幸福里,10003070,022,桃園縣龜山鄉,幸福村
68000070,023,桃園市龜山區,福源里,10003070,023,桃園縣龜山鄉,福源村
68000070,024,桃園市龜山區,龍華里,10003070,024,桃園縣龜山鄉,龍華村
68000070,025,桃園市龜山區,迴龍里,10003070,025,桃園縣龜山鄉,迴龍村
68000070,026,桃園市龜山區,新嶺里,10003070,026,桃園縣龜山鄉,新嶺村
68000070,027,桃園市龜山區,大湖里,10003070,027,桃園縣龜山鄉,大湖村
68000070,028,桃園市龜山區,大華里,10003070,028,桃園縣龜山鄉,大華村
68000070,029,桃園市龜山區,長庚里,10003070,029,桃園縣龜山鄉,長庚村
68000070,030,桃園市龜山區,新興里,10003070,030,桃園縣龜山鄉,新興村
68000080,001,桃園市八德區,興仁里,10003080,001,桃園縣八德市,興仁里
68000080,002,桃園市八德區,福興里,10003080,002,桃園縣八德市,福興里
68000080,003,桃園市八德區,瑞豐里,10003080,003,桃園縣八德市,瑞豐里
68000080,004,桃園市八德區,瑞發里,10003080,004,桃園縣八德市,瑞發里
68000080,005,桃園市八德區,瑞德里,10003080,005,桃園縣八德市,瑞德里
68000080,006,桃園市八德區,瑞祥里,10003080,006,桃園縣八德市,瑞祥里
68000080,007,桃園市八德區,廣興里,10003080,007,桃園縣八德市,廣興里
68000080,008,桃園市八德區,廣隆里,10003080,008,桃園縣八德市,廣隆里
68000080,009,桃園市八德區,竹園里,10003080,009,桃園縣八德市,竹園里
68000080,010,桃園市八德區,霄裡里,10003080,010,桃園縣八德市,霄裡里
68000080,011,桃園市八德區,茄苳里,10003080,011,桃園縣八德市,茄苳里
68000080,012,桃園市八德區,高明里,10003080,012,桃園縣八德市,高明里
68000080,013,桃園市八德區,白鷺里,10003080,013,桃園縣八德市,白鷺里
68000080,014,桃園市八德區,大湳里,10003080,014,桃園縣八德市,大湳里
68000080,015,桃園市八德區,大安里,10003080,015,桃園縣八德市,大安里
68000080,016,桃園市八德區,大興里,10003080,016,桃園縣八德市,大興里
68000080,017,桃園市八德區,大和里,10003080,017,桃園縣八德市,大和里
68000080,018,桃園市八德區,大同里,10003080,018,桃園縣八德市,大同里
68000080,019,桃園市八德區,大成里,10003080,019,桃園縣八德市,大成里
68000080,020,桃園市八德區,大義里,10003080,020,桃園縣八德市,大義里
68000080,021,桃園市八德區,大忠里,10003080,021,桃園縣八德市,大忠里
68000080,022,桃園市八德區,大福里,10003080,022,桃園縣八德市,大福里
68000080,023,桃園市八德區,大勇里,10003080,023,桃園縣八德市,大勇里
68000080,024,桃園市八德區,大信里,10003080,024,桃園縣八德市,大信里
68000080,025,桃園市八德區,大華里,10003080,025,桃園縣八德市,大華里
68000080,026,桃園市八德區,大仁里,10003080,026,桃園縣八德市,大仁里
68000080,027,桃園市八德區,大智里,10003080,027,桃園縣八德市,大智里
68000080,028,桃園市八德區,瑞泰里,10003080,028,桃園縣八德市,瑞泰里
68000080,029,桃園市八德區,大昌里,10003080,029,桃園縣八德市,大昌里
68000080,030,桃園市八德區,大正里,10003080,030,桃園縣八德市,大正里
68000080,031,桃園市八德區,大強里,10003080,031,桃園縣八德市,大強里
68000080,032,桃園市八德區,大發里,10003080,032,桃園縣八德市,大發里
68000080,033,桃園市八德區,大明里,10003080,033,桃園縣八德市,大明里
68000080,034,桃園市八德區,大竹里,10003080,034,桃園縣八德市,大竹里
68000080,035,桃園市八德區,大慶里,10003080,035,桃園縣八德市,大慶里
68000080,036,桃園市八德區,大千里,10003080,036,桃園縣八德市,大千里
68000080,037,桃園市八德區,大榮里,10003080,037,桃園縣八德市,大榮里
68000080,038,桃園市八德區,茄明里,10003080,038,桃園縣八德市,茄明里
68000080,039,桃園市八德區,高城里,10003080,039,桃園縣八德市,高城里
68000080,040,桃園市八德區,瑞興里,10003080,040,桃園縣八德市,瑞興里
68000080,041,桃園市八德區,大愛里,10003080,041,桃園縣八德市,大愛里
68000080,042,桃園市八德區,大宏里,10003080,042,桃園縣八德市,大宏里
68000080,043,桃園市八德區,大漢里,10003080,043,桃園縣八德市,大漢里
68000080,044,桃園市八德區,廣德里,10003080,044,桃園縣八德市,廣德里
68000080,045,桃園市八德區,龍友里,10003080,045,桃園縣八德市,龍友里
68000080,046,桃園市八德區,陸光里,10003080,046,桃園縣八德市,陸光里
68000080,047,桃園市八德區,永豐里,10003080,047,桃園縣八德市,永豐里
68000080,048,桃園市八德區,大順里,10003080,048,桃園縣八德市,大順里
68000090,001,桃園市龍潭區,黃唐里,10003090,001,桃園縣龍潭鄉,黃唐村
68000090,002,桃園市龍潭區,中山里,10003090,002,桃園縣龍潭鄉,中山村
68000090,003,桃園市龍潭區,烏林里,10003090,003,桃園縣龍潭鄉,烏林村
68000090,004,桃園市龍潭區,高平里,10003090,004,桃園縣龍潭鄉,高平村
68000090,006,桃園市龍潭區,凌雲里,10003090,006,桃園縣龍潭鄉,凌雲村
68000090,007,桃園市龍潭區,八德里,10003090,007,桃園縣龍潭鄉,八德村
68000090,008,桃園市龍潭區,三水里,10003090,008,桃園縣龍潭鄉,三水村
68000090,009,桃園市龍潭區,上林里,10003090,009,桃園縣龍潭鄉,上林村
68000090,010,桃園市龍潭區,中正里,10003090,010,桃園縣龍潭鄉,中正村
68000090,011,桃園市龍潭區,龍潭里,10003090,011,桃園縣龍潭鄉,龍潭村
68000090,012,桃園市龍潭區,高原里,10003090,012,桃園縣龍潭鄉,高原村
68000090,013,桃園市龍潭區,九龍里,10003090,013,桃園縣龍潭鄉,九龍村
68000090,014,桃園市龍潭區,中興里,10003090,014,桃園縣龍潭鄉,中興村
68000090,015,桃園市龍潭區,佳安里,10003090,015,桃園縣龍潭鄉,佳安村
68000090,016,桃園市龍潭區,三和里,10003090,016,桃園縣龍潭鄉,三和村
68000090,017,桃園市龍潭區,三坑里,10003090,017,桃園縣龍潭鄉,三坑村
68000090,018,桃園市龍潭區,大平里,10003090,018,桃園縣龍潭鄉,大平村
68000090,019,桃園市龍潭區,三林里,10003090,019,桃園縣龍潭鄉,三林村
68000090,020,桃園市龍潭區,永興里,10003090,020,桃園縣龍潭鄉,永興村
68000090,021,桃園市龍潭區,烏樹林里,10003090,021,桃園縣龍潭鄉,烏樹林村
68000090,022,桃園市龍潭區,百年里,10003090,022,桃園縣龍潭鄉,百年村
68000090,023,桃園市龍潭區,龍祥里,10003090,023,桃園縣龍潭鄉,龍祥村
68000090,024,桃園市龍潭區,聖德里,10003090,024,桃園縣龍潭鄉,聖德村
68000090,025,桃園市龍潭區,龍星里,10003090,025,桃園縣龍潭鄉,龍星村
68000090,026,桃園市龍潭區,上華里,10003090,026,桃園縣龍潭鄉,上華村
68000090,027,桃園市龍潭區,武漢里,10003090,027,桃園縣龍潭鄉,武漢村
68000090,028,桃園市龍潭區,東興里,10003090,028,桃園縣龍潭鄉,東興村
68000090,029,桃園市龍潭區,北興里,10003090,029,桃園縣龍潭鄉,北興村
68000090,030,桃園市龍潭區,建林里,10003090,030,桃園縣龍潭鄉,建林村
68000090,031,桃園市龍潭區,富林里,10003090,031,桃園縣龍潭鄉,富林村
68000100,001,桃園市平鎮區,雙連里,10003100,001,桃園縣平鎮市,雙連里
68000100,002,桃園市平鎮區,高雙里,10003100,002,桃園縣平鎮市,高雙里
68000100,003,桃園市平鎮區,復旦里,10003100,003,桃園縣平鎮市,復旦里
68000100,004,桃園市平鎮區,廣興里,10003100,004,桃園縣平鎮市,廣興里
68000100,005,桃園市平鎮區,義民里,10003100,005,桃園縣平鎮市,義民里
68000100,006,桃園市平鎮區,宋屋里,10003100,006,桃園縣平鎮市,宋屋里
68000100,007,桃園市平鎮區,新勢里,10003100,007,桃園縣平鎮市,新勢里
68000100,008,桃園市平鎮區,新富里,10003100,008,桃園縣平鎮市,新富里
68000100,009,桃園市平鎮區,北勢里,10003100,009,桃園縣平鎮市,北勢里
68000100,010,桃園市平鎮區,北興里,10003100,010,桃園縣平鎮市,北興里
68000100,011,桃園市平鎮區,北貴里,10003100,011,桃園縣平鎮市,北貴里
68000100,012,桃園市平鎮區,平鎮里,10003100,012,桃園縣平鎮市,平鎮里
68000100,013,桃園市平鎮區,南勢里,10003100,013,桃園縣平鎮市,南勢里
68000100,014,桃園市平鎮區,莊敬里,10003100,014,桃園縣平鎮市,莊敬里
68000100,015,桃園市平鎮區,山峰里,10003100,015,桃園縣平鎮市,山峰里
68000100,016,桃園市平鎮區,湧光里,10003100,016,桃園縣平鎮市,湧光里
68000100,017,桃園市平鎮區,龍恩里,10003100,017,桃園縣平鎮市,龍恩里
68000100,018,桃園市平鎮區,東社里,10003100,018,桃園縣平鎮市,東社里
68000100,019,桃園市平鎮區,龍興里,10003100,019,桃園縣平鎮市,龍興里
68000100,020,桃園市平鎮區,貿易里,10003100,020,桃園縣平鎮市,貿易里
68000100,021,桃園市平鎮區,忠貞里,10003100,021,桃園縣平鎮市,忠貞里
68000100,022,桃園市平鎮區,中正里,10003100,022,桃園縣平鎮市,中正里
68000100,023,桃園市平鎮區,建安里,10003100,023,桃園縣平鎮市,建安里
68000100,024,桃園市平鎮區,東勢里,10003100,024,桃園縣平鎮市,東勢里
68000100,025,桃園市平鎮區,東安里,10003100,025,桃園縣平鎮市,東安里
68000100,026,桃園市平鎮區,新安里,10003100,026,桃園縣平鎮市,新安里
68000100,027,桃園市平鎮區,鎮興里,10003100,027,桃園縣平鎮市,鎮興里
68000100,028,桃園市平鎮區,義興里,10003100,028,桃園縣平鎮市,義興里
68000100,029,桃園市平鎮區,湧豐里,10003100,029,桃園縣平鎮市,湧豐里
68000100,030,桃園市平鎮區,湧安里,10003100,030,桃園縣平鎮市,湧安里
68000100,031,桃園市平鎮區,廣達里,10003100,031,桃園縣平鎮市,廣達里
68000100,032,桃園市平鎮區,福林里,10003100,032,桃園縣平鎮市,福林里
68000100,033,桃園市平鎮區,金星里,10003100,033,桃園縣平鎮市,金星里
68000100,034,桃園市平鎮區,廣仁里,10003100,034,桃園縣平鎮市,廣仁里
68000100,035,桃園市平鎮區,新貴里,10003100,035,桃園縣平鎮市,新貴里
68000100,036,桃園市平鎮區,北富里,10003100,036,桃園縣平鎮市,北富里
68000100,037,桃園市平鎮區,新榮里,10003100,037,桃園縣平鎮市,新榮里
68000100,038,桃園市平鎮區,華安里,10003100,038,桃園縣平鎮市,華安里
68000100,039,桃園市平鎮區,金陵里,10003100,039,桃園縣平鎮市,金陵里
68000100,040,桃園市平鎮區,北安里,10003100,040,桃園縣平鎮市,北安里
68000100,041,桃園市平鎮區,北華里,10003100,041,桃園縣平鎮市,北華里
68000100,042,桃園市平鎮區,復興里,10003100,042,桃園縣平鎮市,復興里
68000100,043,桃園市平鎮區,平興里,10003100,043,桃園縣平鎮市,平興里
68000100,044,桃園市平鎮區,新英里,10003100,044,桃園縣平鎮市,新英里
68000100,045,桃園市平鎮區,平安里,10003100,045,桃園縣平鎮市,平安里
68000100,046,桃園市平鎮區,平南里,10003100,046,桃園縣平鎮市,平南里
68000110,001,桃園市新屋區,新屋里,10003110,001,桃園縣新屋鄉,新屋村
68000110,002,桃園市新屋區,新生里,10003110,002,桃園縣新屋鄉,新生村
68000110,003,桃園市新屋區,後湖里,10003110,003,桃園縣新屋鄉,後湖村
68000110,004,桃園市新屋區,清華里,10003110,004,桃園縣新屋鄉,清華村
68000110,005,桃園市新屋區,頭洲里,10003110,005,桃園縣新屋鄉,頭洲村
68000110,006,桃園市新屋區,埔頂里,10003110,006,桃園縣新屋鄉,埔頂村
68000110,007,桃園市新屋區,九斗里,10003110,007,桃園縣新屋鄉,九斗村
68000110,008,桃園市新屋區,社子里,10003110,008,桃園縣新屋鄉,社子村
68000110,009,桃園市新屋區,東明里,10003110,009,桃園縣新屋鄉,東明村
68000110,010,桃園市新屋區,石磊里,10003110,010,桃園縣新屋鄉,石磊村
68000110,011,桃園市新屋區,下埔里,10003110,011,桃園縣新屋鄉,下埔村
68000110,012,桃園市新屋區,下田里,10003110,012,桃園縣新屋鄉,下田村
68000110,013,桃園市新屋區,石牌里,10003110,013,桃園縣新屋鄉,石牌村
68000110,014,桃園市新屋區,赤欄里,10003110,014,桃園縣新屋鄉,赤欄村
68000110,015,桃園市新屋區,永興里,10003110,015,桃園縣新屋鄉,永興村
68000110,016,桃園市新屋區,永安里,10003110,016,桃園縣新屋鄉,永安村
68000110,017,桃園市新屋區,笨港里,10003110,017,桃園縣新屋鄉,笨港村
68000110,018,桃園市新屋區,深圳里,10003110,018,桃園縣新屋鄉,深圳村
68000110,019,桃園市新屋區,蚵間里,10003110,019,桃園縣新屋鄉,蚵間村
68000110,020,桃園市新屋區,槺榔里,10003110,020,桃園縣新屋鄉,槺榔村
68000110,021,桃園市新屋區,後庄里,10003110,021,桃園縣新屋鄉,後庄村
68000110,022,桃園市新屋區,大坡里,10003110,022,桃園縣新屋鄉,大坡村
68000110,023,桃園市新屋區,望間里,10003110,023,桃園縣新屋鄉,望間村
68000120,001,桃園市觀音區,觀音里,10003120,001,桃園縣觀音鄉,觀音村
68000120,002,桃園市觀音區,白玉里,10003120,002,桃園縣觀音鄉,白玉村
68000120,003,桃園市觀音區,廣興里,10003120,003,桃園縣觀音鄉,廣興村
68000120,004,桃園市觀音區,大潭里,10003120,004,桃園縣觀音鄉,大潭村
68000120,005,桃園市觀音區,武威里,10003120,005,桃園縣觀音鄉,武威村
68000120,006,桃園市觀音區,保生里,10003120,006,桃園縣觀音鄉,保生村
68000120,007,桃園市觀音區,三和里,10003120,007,桃園縣觀音鄉,三和村
68000120,008,桃園市觀音區,新興里,10003120,008,桃園縣觀音鄉,新興村
68000120,009,桃園市觀音區,坑尾里,10003120,009,桃園縣觀音鄉,坑尾村
68000120,010,桃園市觀音區,金湖里,10003120,010,桃園縣觀音鄉,金湖村
68000120,011,桃園市觀音區,藍埔里,10003120,011,桃園縣觀音鄉,藍埔村
68000120,012,桃園市觀音區,大同里,10003120,012,桃園縣觀音鄉,大同村
68000120,013,桃園市觀音區,大堀里,10003120,013,桃園縣觀音鄉,大堀村
68000120,014,桃園市觀音區,崙坪里,10003120,014,桃園縣觀音鄉,崙坪村
68000120,015,桃園市觀音區,富源里,10003120,015,桃園縣觀音鄉,富源村
68000120,016,桃園市觀音區,上大里,10003120,016,桃園縣觀音鄉,上大村
68000120,017,桃園市觀音區,新坡里,10003120,017,桃園縣觀音鄉,新坡村
68000120,018,桃園市觀音區,廣福里,10003120,018,桃園縣觀音鄉,廣福村
68000120,019,桃園市觀音區,塔腳里,10003120,019,桃園縣觀音鄉,塔腳村
68000120,020,桃園市觀音區,保障里,10003120,020,桃園縣觀音鄉,保障村
68000120,021,桃園市觀音區,草漯里,10003120,021,桃園縣觀音鄉,草漯村
68000120,022,桃園市觀音區,樹林里,10003120,022,桃園縣觀音鄉,樹林村
68000120,023,桃園市觀音區,富林里,10003120,023,桃園縣觀音鄉,富林村
68000120,024,桃園市觀音區,草新里,10003120,024,桃園縣觀音鄉,草新村
68000130,001,桃園市復興區,三民里,10003130,001,桃園縣復興鄉,三民村
68000130,002,桃園市復興區,澤仁里,10003130,002,桃園縣復興鄉,澤仁村
68000130,003,桃園市復興區,義盛里,10003130,003,桃園縣復興鄉,義盛村
68000130,004,桃園市復興區,霞雲里,10003130,004,桃園縣復興鄉,霞雲村
68000130,005,桃園市復興區,長興里,10003130,005,桃園縣復興鄉,長興村
68000130,006,桃園市復興區,三光里,10003130,006,桃園縣復興鄉,三光村
68000130,007,桃園市復興區,奎輝里,10003130,007,桃園縣復興鄉,奎輝村
68000130,008,桃園市復興區,華陵里,10003130,008,桃園縣復興鄉,華陵村
68000130,009,桃園市復興區,羅浮里,10003130,009,桃園縣復興鄉,羅浮村
68000130,010,桃園市復興區,高義里,10003130,010,桃園縣復興鄉,高義村
